"location_id","location","parameter","value","date_utc","unit","lat","long","country"
10753,"Melbourne CBD","pm25",2.9,2024-07-09 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.46,2024-07-09 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.05,2024-07-09 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.33,2024-07-09 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",2.6,2024-07-09 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.64,2024-07-09 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.96,2024-07-09 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.67,2024-07-09 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.82,2024-07-09 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.99,2024-07-09 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.48,2024-07-09 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",2.93,2024-07-09 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.78,2024-07-09 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.05,2024-07-09 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.62,2024-07-09 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.41,2024-07-09 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",13.92,2024-07-09 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.42,2024-07-09 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.09,2024-07-09,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.17,2024-07-08 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.28,2024-07-08 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",2.71,2024-07-08 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.64,2024-07-08 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.88,2024-07-08 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.64,2024-07-08 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.34,2024-07-08 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.05,2024-07-08 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",2.93,2024-07-08 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",2.82,2024-07-08 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.77,2024-07-08 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.83,2024-07-08 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.26,2024-07-08 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.05,2024-07-08 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",2.32,2024-07-08 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.91,2024-07-08 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.02,2024-07-08 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",0.53,2024-07-08 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.4,2024-07-08 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.82,2024-07-08 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.88,2024-07-08 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.69,2024-07-08 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.8,2024-07-08 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.8,2024-07-08,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.81,2024-07-07 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.17,2024-07-07 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.02,2024-07-07 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.3,2024-07-07 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.99,2024-07-07 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",16.81,2024-07-07 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.16,2024-07-07 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",15.34,2024-07-07 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.96,2024-07-07 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.77,2024-07-07 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.13,2024-07-07 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",22.67,2024-07-07 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.72,2024-07-07 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.25,2024-07-07 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.62,2024-07-07 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.82,2024-07-07 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.57,2024-07-07 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.86,2024-07-07 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.18,2024-07-07 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.18,2024-07-07 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",12.9,2024-07-07 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",12.13,2024-07-07 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.58,2024-07-07 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.31,2024-07-07,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.98,2024-07-06 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.8,2024-07-06 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.12,2024-07-06 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",16.38,2024-07-06 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",15.91,2024-07-06 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.23,2024-07-06 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",16.44,2024-07-06 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",24.85,2024-07-06 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",21.84,2024-07-06 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",25.87,2024-07-06 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",30.09,2024-07-06 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",26.28,2024-07-06 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",17.34,2024-07-06 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.21,2024-07-06 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.89,2024-07-06 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.97,2024-07-06 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",12.92,2024-07-06 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.42,2024-07-06 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.43,2024-07-06 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.98,2024-07-06 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",13.04,2024-07-06 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.19,2024-07-06 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.96,2024-07-06 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.44,2024-07-06,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.46,2024-07-05 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.26,2024-07-05 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.66,2024-07-05 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.71,2024-07-05 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.23,2024-07-05 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.15,2024-07-05 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.33,2024-07-05 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.63,2024-07-05 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.24,2024-07-05 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.41,2024-07-05 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.25,2024-07-05 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.19,2024-07-05 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.01,2024-07-05 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",13.27,2024-07-05 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.63,2024-07-05 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",14.92,2024-07-05 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",14.22,2024-07-05 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.59,2024-07-05 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.13,2024-07-05 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",15.71,2024-07-05 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",16.1,2024-07-05 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",14.05,2024-07-05 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",15.95,2024-07-05 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.94,2024-07-05,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.9,2024-07-04 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",24.93,2024-07-04 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",26.54,2024-07-04 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",33.89,2024-07-04 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",24.8,2024-07-04 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",29.34,2024-07-04 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",27.03,2024-07-04 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.41,2024-07-04 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.15,2024-07-04 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",31.46,2024-07-04 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",38.82,2024-07-04 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",35.88,2024-07-04 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.73,2024-07-04 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",13.05,2024-07-04 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",12.14,2024-07-04 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",20.02,2024-07-04 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",24.57,2024-07-04 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",28.64,2024-07-04 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",31.85,2024-07-04 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",33.16,2024-07-04 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",27.11,2024-07-04 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",29.43,2024-07-04 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",26.5,2024-07-04 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",23.67,2024-07-04,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",20.93,2024-07-03 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.07,2024-07-03 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.08,2024-07-03 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",21.68,2024-07-03 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",20.32,2024-07-03 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",24.7,2024-07-03 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",24.05,2024-07-03 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",25.91,2024-07-03 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",12.61,2024-07-03 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.36,2024-07-03 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",13.99,2024-07-03 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.68,2024-07-03 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.12,2024-07-03 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.29,2024-07-03 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",16.71,2024-07-03 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",21.07,2024-07-03 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",33.72,2024-07-03 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",17.25,2024-07-03 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",30.91,2024-07-03 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",27.73,2024-07-03 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",30.02,2024-07-03 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",23.98,2024-07-03 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",22.11,2024-07-03,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",18.09,2024-07-02 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",17.2,2024-07-02 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.1,2024-07-02 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",21.48,2024-07-02 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",23.18,2024-07-02 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",25.6,2024-07-02 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",25.85,2024-07-02 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",17.87,2024-07-02 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.26,2024-07-02 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.09,2024-07-02 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.22,2024-07-02 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",9.43,2024-07-02 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.95,2024-07-02 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.64,2024-07-02 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.87,2024-07-02 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.43,2024-07-02 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.8,2024-07-02 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.74,2024-07-02 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.43,2024-07-02 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.77,2024-07-02 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.65,2024-07-02 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",14.15,2024-07-02 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",16.32,2024-07-02 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",19.91,2024-07-02,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",17.76,2024-07-01 23:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.71,2024-07-01 22:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.12,2024-07-01 21:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.72,2024-07-01 20:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",12.57,2024-07-01 19:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",8.57,2024-07-01 18:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.52,2024-07-01 17:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",0,2024-07-01 16:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.63,2024-07-01 15:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",6.95,2024-07-01 14:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.63,2024-07-01 13:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.92,2024-07-01 12:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.69,2024-07-01 11:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",4.42,2024-07-01 10:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.87,2024-07-01 09:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",1.55,2024-07-01 08:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",7.85,2024-07-01 07:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",5.59,2024-07-01 06:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",11.62,2024-07-01 05:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",3.74,2024-07-01 04:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",10.68,2024-07-01 03:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",15.48,2024-07-01 02:00:00,"µg/m³",-37.8073959,144.97,"AU"
10753,"Melbourne CBD","pm25",17.72,2024-07-01 01:00:00,"µg/m³",-37.8073959,144.97,"AU"
10826,"Brooklyn","pm25",2.66,2024-09-01,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",2.47,2024-08-31 23:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",2.72,2024-08-31 22:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.31,2024-08-31 21:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",2.62,2024-08-31 20:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.51,2024-08-31 19:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.32,2024-08-31 18:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.48,2024-08-31 17:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.96,2024-08-31 15:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",5.03,2024-08-31 14:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.67,2024-08-31 13:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.69,2024-08-31 12:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.26,2024-08-31 11:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.85,2024-08-31 10:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.59,2024-08-31 09:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.45,2024-08-31 08:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.21,2024-08-31 07:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.26,2024-08-31 06:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",5.41,2024-08-31 05:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",6.03,2024-08-31 04:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",6.37,2024-08-31 03:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",5.57,2024-08-31 02:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",6.67,2024-08-31 01:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",6.2,2024-08-31,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",5.88,2024-08-30 23:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",5.64,2024-08-30 22:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.65,2024-08-30 21:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.37,2024-08-30 20:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.1,2024-08-30 19:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.73,2024-08-30 18:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.48,2024-08-30 17:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.02,2024-08-30 15:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",3.8,2024-08-30 14:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.04,2024-08-30 13:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.03,2024-08-30 12:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.02,2024-08-30 11:00:00,"µg/m³",-37.8220978,144.8471,"AU"
10826,"Brooklyn","pm25",4.08,2024-08-30 10:00:00,"µg/m³",-37.8220978,144.8471,"AU"
